cadena,nom_producte,format,preu,preu_volum,info_prod,marca,direccio,latitud,longitud,ingredients,dades_nutri,instr
BonPreu,NUTELLA Crema de cacau-avellanes per untar,0.35kg,2.95,,Crema de cacau i avellanes per untar Nutella en pot de 350 grams,NUTELLA,"08940,, CORNELLA DE LLOBREGAT",41.355724,41.355724,"INGREDIENTS: sucre, mantega de palma, avellanes (13%), llet desnatada en pols (8,7%), cacau desgreixat (7,4%), emulgents: lecitines (soja), vainilla."," per 100 g  Valor energètic  2252 kJ / 539 kcal  Greixos  30,9 g  dels quals saturats  10,6 g  Hidrats de carboni  57,5 g  dels quals sucres  56,3 g  Proteïnes  6,3 g  Sal  0,104 g",Conservar en lloc fresc i sec.
BonPreu,NUTELLA Crema cacau i avellanes per untar,0.7kg,4.85,,Crema de cacau i avellanes per untar Nutella en pot de 700 grams,NUTELLA,"08940,, CORNELLA DE LLOBREGAT",41.355724,41.355724,"INGREDIENTS: sucre, mantega de palma, avellanes (13%), llet desnatada en pols (8,7%), cacau desgreixat (7,4%), emulgents: lecitines (soja), vainillina. També conté fruita seca."," per 100 g  Valor energètic  2252 kJ / 539 kcal  Greixos  30,9 g  dels quals saturats  10,6 g  Hidrats de carboni  57,5 g  dels quals sucres  56,3 g  Proteïnes  6,3 g  Sal  0,107 g",Conservar en lloc fresc i sec.
BonPreu,NESQUIK Cacau soluble,0.39kg,2.25,,Cacau soluble Nesquik en llauna de 390 grams,NESQUIK,"08950,, ESPLUGUES LLOBREGAT",41.37604896422147,41.37604896422147,"INGREDIENTS: sucre, cacau desgreixat (22,1%), vitamines (C, B1 i D), minerals (pirofosfat fèrric, sulfat de zinc), aroma, canyella, sal, oli de gira-sol, emulgent (lecitina de soja)."," per 100 g  Valor energètic  1634 kJ / 386 kcal  Greixos  3,6 g  dels quals saturats  1,6 g  Hidrats de carboni  78,9 g  dels quals sucres  75,1 g  Proteïnes  5,1 g  Sal  0,41 g","Posa en una tassa o got 200 ml de llet calenta o freda. Afegeix 3 cullerades de Nesquik. Conservar en lloc fresc, sec i apartar-lo d'olors intenses."
BonPreu,NUTELLA Crema cacau amb avellanes per untar,0.2kg,2.10,,Crema d'untar Nutella en pot de 200 grams,NUTELLA,"08940,, CORNELLA DE LLOBREGAT",41.355724,41.355724,"INGREDIENTS: sucre, mantega de palma, avellanes (13%), llet desnatada en pols (8,7%), cacau desgreixat (7,4%), emulgents: lecitines (soja), vainillina."," Per 100 g  Valors energètics  2252 kJ / 539 kcal  Greixos  30,9 g  dels quals saturats  10,6 g  Hidrats de carboni  57,5 g  dels quals sucres  56,3 g  Proteïnes  6,3 g  Sal  0,107 g",Conservar en lloc fresc i sec.
BonPreu,NOCILLA Doble crema al cacau,0.62kg,4.40,,Doble crema al cacau Nocilla en pot de 620 grams,NOCILLA,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, oli de gira-sol alt oleic, llet desnatada en pols (6,9%), mantega de cacau, sòlids lactis, cacau desgreixat en pols (4,3%) , avellanes (3,9%), emulgent (lecitina de soja), aromes.  Pot contenir altres fruits de closca."," per 100 g  Valor energètic  2305 kJ / 552 kcal  Greixos  32 g  dels quals saturats  6,1 g  Hidrats de carboni  60 g  dels quals sucres  58 g  Fibra alimentària  1,8 g  Proteïnes  4,5 g  Sal  0,17 g","Mantenir fora de la nevera, en lloc fresc i sec."
BonPreu,COLA CAO Cacau soluble en pols,0.383kg,2.99,,Cacau soluble en pols Cola Cao Original en pot de 383 grams,COLA CAO,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, cacau desgreixat natural (22%), crema de cereal kola maltejat (farina de blat, extracte de malta d'ordi, aroma natural: extracte de nou de cola), sals minerals (calci i fòsfor), aromes, sal."," per 100 g  Valor energètic  1593 kJ / 376 kcal  Greixos  2,4 g  dels quals saturats  1,5 g  Hidrats de carboni  78 g  dels quals sucres  70 g  Proteïnes  6,8 g  Sal  0,14 g",Mantenir en un lloc fresc i sec.
BonPreu,NESQUIK Cacau soluble,1.2kg,4.56,,"Cacau soluble Nesquik en bossa de 1,2 kg",NESQUIK,"08950,, ESPLUGUES LLOBREGAT",41.37604896422147,41.37604896422147,"INGREDIENTS: sucre, cacau desgreixat (22,1%), vitamines (C, B1, D), minerals (pirofosfat fèrric, sulfat de zinc), aroma, canyella, sal, oli de gira-sol, emulgent (lecitina de soja).","t> per 100 g Valor energètic  1633 kJ / 386 kcal Greixos  3,8 g dels quals saturats  1,6 g Hidrats de carboni  79,2 g dels quals sucres  75,7 g Fibra alimentària  7,4 g Proteïnes  5,1 g Sal  0,37 g",Posa en una tassa o got 200 ml de llet (calenta o freda). Afegeix 3 cullerades de Nesquik. Remena i apunt a l'instant!!Conservar en lloc fresc i sec.
BonPreu,RAM Xocolata líquida UHT,1L,1.99,,Xocolata líquida UHT Ram tradicional en cartró d'1 litre,RAM,"18004,, GRANADA",37.180784,37.180784,"INGREDIENTS: llet parcialment desnatada (2,3% MG), làctic reconstituït (llet), sucre, midó de blat de moro, cacau desgreixat (min.2,60%), estabilitzants (E-407 i E-466) i aroma de vainilla."," per 100 ml  Valor energètic  472 kJ / 112 kcal  Greixos  1,6 g  dels quals saturats  1,0 g  Hidrats de carboni  22 g  dels quals sucres  18 g  Proteïnes  2,5 g  Sal  0,13 g","Un cop obert l'envàs, conservar al frigorífic, essent aconsellable el seu consum en els 2-3 dies següents. No introduir aquest envàs al microones."
BonPreu,COLA CAO Cacau soluble en pols,1.2kg,7.29,,"Cacau soluble en pols Cola Cao Original en paquet d'1,2 kg",COLA CAO,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, cacau desgreixat en pols, crema de cereal kola-maltat (farina de blat, extracte de malt d'ordi, aroma natural: extracte de nou de cola), sals minerals (calci i fòsfor), aromes, sal."," per 100 g  Valor energètic  1593 kJ / 376 kcal  Greixos  2,4 g  saturats  1,5 g  Hidrats de carboni  78 g  sucres  70 g  Fibra alimentària  7,8 g  Proteïnes  6,8 g  Sal  0,14 g","Mantenir en lloc fresc, sec i lluny de productes que desprenen olors o aromes intenses (com per exemple detergents)."
BonPreu,COLA CAO Cacau soluble en pols,0.76kg,4.99,,Cacau soluble en pols Cola Cao Original en pot de 760 + 170 grams,COLA CAO,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, cacau desgreixat natural (22%), crema de cereal kola maltejat (farina de blat, extracte de malt de ordi, aroma natural: extracte de nou de cola), sals minerals (calci i fòsfor), aromes, sal."," per 100 g  Valor energètic  1593 kJ / 376 kcal  Greixos  2,4 g  dels quals saturats  1,5 g  Hidrats de carboni  78 g  dels quals sucres  70 g  Fibra alimentària  7,8 g  Proteïnes  6,8 g  Sal  0,14 g",Mantenir en un lloc fresc i sec.
BonPreu,BONPREU Preparat alimentari de cacau en pols,0.18kg,0.69,,Preparat alimentari de cacau en pols Bonpreu en bossa de 180 grams,BONPREU,"08508, Les Masies de VoltregàFet a Catalunya",0.0,0.0,"INGREDIENTS: Sucre, cacau desgreixat en pols, fècula de blat de moro i aroma natural de vainilla. Cacau 24% mínim."," per 100 g  Valor energètic  379 kcal / 1604 kJ  Greixos  3 g  dels quals saturats  1,5 g  Hidrats de carboni  79 g  dels quals sucres  58 g  Proteïnes  6 g  Sal  0,1 g","Preparació per a 4 tasses: disposeu el preparat en 1/4 de litre de llet o en aigua freda. Poseu al foc 3/4 de litre de llet. Quan bulli, afegiu-hi el preparat dissolt. Manteniu-lo al foc, sense parar de remenar, fins que torni a bullir. Després tanqueu el foc i ja el teniu a punt per consumir. Suggriment: si el voleu més espès, deixeu-lo bullir entre 1-5 minuts, sense deixar de remoure'l.Conserveu-lo en lloc fresc i sec i sense olors. Una vegada obert l'envàs tanqueu-lo després de cada ús."
BonPreu,BONPREU Preparat soluble a base de cacau,0.5kg,1.81,,Preparat soluble a base de cacau Bonpreu en pot de 500 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,42.0267288,"INGREDIENTS: sucre, cacau desgreixat en pols (23%), farina d'arròs, midó de blat de moro, extracte de malta sense gluten (ordi), emulgent (lecitina de soja i aromes. Pot contenir llet."," per 100 g  Valor energètic  373 Kcal / 1579 kJ  Greixos  2,6 g  dels quals saturats  1,6 g  Hidrats de carboni  78 g  dels quals sucres  67 g  Proteïnes  5,7 g  Sal  <0,01 g","Preparació: poseu una cullerada de preparat de cacau en un got o tassa i afegiu-hi una mica de llet. Remeneu el producte fins a la seva completa dissolució. Afegiu-hi més llet, calenta o freda, i ja tindreu el producte preparat per a consumir.Conserveu-lo en un lloc fresc, sec i sense olors. La temperatura òptima de conservació és entre 18-20 ºC."
BonPreu,NESQUIK Cacau soluble,2.85kg,12.60,,"Cacau soluble Nesquik en capsa de 2,85 kg",NESQUIK,"08950,, ESPLUGUES LLOBREGAT",41.37604896422147,41.37604896422147,"INGREDIENTS: sucre, cacau desgreixat (21,6%), minerals (carbonat de magnesi, pirofosfat fèrric, sulfat de zinc), sal, vitamines (C, B1, D), oli de gira-sol, aroma, canyella, emulgent (lecitina de soja)."," per 100 g  Valor energètic  1619 kJ / 383 kcal  Greixos  3,6 g  dels quals saturats  1,6 g  Hidrats de carboni  79,2 g  dels quals sucres  75,7 g  Fibra alimentària  7,2 g  Proteïnes  4,8 g  Sal  0,3 g",Posa en una tassa o got 200 ml de llet calenta o freda. Afegeix 3 cullerades de Nesquik. Remou i... llest a l'instant!!Conservar en lloc fresc i sec.
BonPreu,COLA CAO Cacau soluble 0% sucres afegits,0.35kg,3.24,,Cacau soluble 0% sucres afegits Cola Cao en pot de 300 grams,COLA CAO,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: cacau desgreixat en pols (42%), maltodextrina, crema de cereal kola-maltat (farina de blat, extracte de malt d'ordi, aroma natural: extracte de nou de cola), fibra, sals minerals (calci i fòsfor), emulgent (lecitina de soja), antiaglomerant (fosfat tricàlcic), aromes, edulcorants (aspartam, acesulfam), sal.Pot contenir llet.Conté una font de fenilalanina."," per 100 g  Valor energètic  1359 kJ / 324 kcal  Greixos  5,8 g  saturats  3,5 g  Hidrats de carboni  44 g  sucres  3,5 g  Fibra alimentària  24 g  Proteïnes  12 g  Sal  0,25 g",Mantenir en lloc fresc i sec.
BonPreu,VALOR Cacau pur en pols desgreixat,0.25kg,3.95,,Cacau pur en pols desgreixat sense sucres Valor en envàs de 250 grams,VALOR,"03570,, VILLAJOYOSA (ALICANTE)",38.51477529423076,38.51477529423076,INGREDIENTS: cacau desgreixat en pols.," per 100 g  Valor energètic  1556 kJ / 375 kcal  Greixos  16 g  dels quals saturats  10,2 g  Hidrats de carboni  16,3 g  dels quals sucres  0,7 g  Proteïnes  25,5 g  Sal  0,03 g","Mantenir en lloc fresc, sec i sense olors. Consells d'ús del cacau pur: dissolt en llet per a esmorzars i berenars; rebosteria casolana i gelats; farcit i recobriment de trufes."
BonPreu,COLA CAO Cacau soluble en pols,2.7kg,14.95,,"Cacau soluble en pols Cola Cao Original en capsa de 2,70 kg",COLA CAO,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, cacau desgreixat en pols, crema de cereal kola-maltat (farina de blat, extracte de malt d'ordi, aroma natural: extracte de nou de cola), sals minerals (calci i fòsfor), aromes, sal."," per 100 g  Valor energètic  1593 kJ / 376 kcal  Greixos  2,4 g  dels quals saturats  1,5 g  Hidrats de carboni  78 g  dels quals sucres  70 g  Fibra alimentària  7,8 g  Proteïnes  6,8 g  Sal  0,14 g","Mantenir en un lloc fresc, sec i lluny de productes que desprenguin olors o aromes intenses (com per exemple detergents)."
BonPreu,NOCILLA Crema de llet amb avellanes,0.18kg,1.85,,Crema de llet amb avellanes Nocilla Llet en pot de 180 grams,NOCILLA,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, olis vegetals de palma, gira-sol i gira-sol alt oleic, llet desnatada en pols (9,3%), sòlids lactis, avellanes (3,8%), emulgent (lecitina de soja), aromes.Pot contenir altres fruits de closca."," per 100 g  Valor energètic  544 kcal / 2274 kJ  Greixos  31 g  dels quals saturats  5,9 g  Hidrats de carboni  62 g  dels quals sucres  61 g  Proteïnes  4 g  Sal  0,2 g","Mantenir fora del frigorífic, en lloc fresc i sec."
BonPreu,COLA CAO Cacau soluble en pols 0% sucre amb fibra,0.3kg,3.49,,Cacau soluble en pols 0% sucre amb fibra Cola Cao en pot de 300 grams,COLA CAO,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: cacau desgreixat en pols (42%), inulina, crema de cereal kola-maltat (farina de blat, extracte de malt d'ordi, aroma natural: extracte de nou de cola), fibra, sals minerals (calci i fòsfor), emulgent (lecitina de soja), antiaglomerant (fosfat tricàlcic), aromes, edulcorants (aspartam, acesulfam), sal.Conté una font de fenilalanina."," per 100 g  Valor energètic  1125 kJ / 272 kcal  Greixos  5,8 g  dels quals saturats  3,5 g  Hidrats de carboni  18 g  dels quals sucres  3,6 g  Fibra alimentària  50 g  Proteïnes  12 g  Sal  0,25 g",Mantenir en lloc fresc i sec.
BonPreu,NESQUIK Cacau soluble,0.78kg,4.29,,Cacau soluble Nesquik en llauna de 780 grams,NESQUIK,"08950,, ESPLUGUES LLOBREGAT",41.37604896422147,41.37604896422147,"INGREDIENTS: sucre, cacau desgreixat (22,1%), vitamines (C, B1, D), minerals (pirofosfat fèrric, sulfat de zinc), aroma, canyella, sal, oli de gira-sol, emulgent (lecitina de soja).","t> per 100 g Valor energètic  1634 kJ / 386 kcal Greixos  3,6 g dels quals saturats  1,6 g Hidrats de carboni  78,9 g dels quals sucres  75,1 g Fibra alimentària  7,7 g Proteïnes  5,1 g Sal  0,41 g",Posa en una tassa o got 200 ml de llet calenta o freda. Afegeix 3 cullerades de Nesquik. Remou i llest.Conservar en lloc fresc i sec.
BonPreu,NOCILLA Crema de cacau amb avellanes,0.18kg,1.99,,Crema de cacau amb avellanes Nocilla en pot de 180 grams,NOCILLA,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, oli de gira-sol alt oleic, cacau desgreixat en pols (8,5%), mantega de cacau, llet desnatada en pols (4,5%), avellanes (4%), sòlids lactis, emulgent (lecitina de soja), aroma.Pot contenir altres fruits de closca."," per 100 g  Valor energètic  2279 kJ / 546 kcal  Greixos  32 g  dels quals saturats  6,4 g  Hidrats de carboni  58 g  dels quals sucres  56 g  Proteïnes  5 g  Sal  0,14 g","Mantenir fora de la nevera, en lloc fresc i sec."
BonPreu,NOCILLA Crema de cacau 0%,0.18kg,2.15,,Crema de cacau  0% Nocilla en pot de 180 grams,NOCILLA,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: Edulcorants (maltitol, glicòsids d'esteviol), oli vegetals (palma, gira-sol, gira-sol alt oleic), polidextrosa, cacau desgreixat en pols (8,5%), llet desnatada en pols (4,5%), avellanes (4%), sòlids lactis, emulgents (lecitina de soja, E-476), aromes. Pot contenir altres fruits de closca"," per 100 gr  Valor energètic  1822 Kj / 441 kcal  Greixos  29 g  dels quals saturats  5,4 g  Hidrats de carboni  52 g  dels quals sucres  5,5 g  Fibra alimentària  12 g  Proteïnes  4,5 g  Sal  0,1 g","Mantenir fora de la nevera, en lloc fresc i sec."
BonPreu,COLA CAO Cacau soluble en pols,0.75kg,4.82,,Cacau soluble en pols Cola Cao Turbo en pot de 750 grams,COLA CAO,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, cacau desgreixat en pols, farina de blat, emulgent (lecitina de soja), aromes, sal.Pot contenir llet."," per 100 g  Valor energètic  1666 kJ / 394 kcal  Greixos  3,2 g  dels quals saturats  1,6 g  Hidrats de carboni  82 g  dels quals sucres  77 g  Proteïnes  5,5 g  Sal  0,34 g",Mantenir en lloc fresc i sec.
BonPreu,NOCILLA Crema de cacau amb avellanes,0.36kg,2.85,,Crema de cacau amb avellanes Nocilla original en pot de 360 grams,NOCILLA,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, oli de gira-sol alt oleic, cacau desgreixat en pols (8,5%), mantega de cacau, llet desnatada en pols (4,5%), avellanes (4%), sòlids lactis, emulgent (lecitina de soja), aroma.Pot contenir altres fruits de closca."," per 100 g  Valor energètic  2279 kJ / 546 kcal  Greixos  32 g  dels quals saturats  6,4 g  Hidrats de carboni  58 g  dels quals sucres  56 g  Proteïnes  5 g  Sal  0,14 g","Mantenir fora de la nevera, en lloc fresc i sec."
BonPreu,ALTERNATIVA3 Cacau Instant ecològic,0.25kg,2.99,,Cacau Instant d'agricultura ecològica Alternativa 3 en envàs de 250 grams,ALTERNATIVA3,"08227,, TERRASSA",41.56696759469102,41.56696759469102,"INGREDIENTS: sucre de canya, cacau desgreixat en pols (Min. 35% Cacau Pur desgreixat)."," per 100 g  Valor energètic  340 kcal / 1438 kJ  Greixos  3,9 g  dels quals saturats  2,3 g  Carbohidrats  80,4 g  dels quals sucres  57,6 g  Proteïnes  7,9 g  Sal  5 g",Posar 2 o 3 cullerades en una tassa o got. Afegir una mica de llet calenta o freda. Remoure bé i agregar la resta de la llet.Conservar en un lloc fresc i sec.
BonPreu,COLA CAO Cacau soluble en pols,6 per paquet,1.65,,Cacau soluble en pols Cola Cao Original en capsa de 6 sobres,COLA CAO,"08025,, BARCELONA",41.40855769148298,41.40855769148298,"INGREDIENTS: sucre, cacau desgreixat en pols, crema de cereal kola maltejat (farina de blat, extracte de malta d'ordi, aroma natural: extracte de nou de cola), sals minerals (calci i fòsfor), aromes, sal.Pot contenir llet."," per 100 g  Valor energètic  1593 kJ / 376 kcal  Greixos  2,4 g  dels quals saturats  1,5 g  Hidrats de carboni  78 g  dels quals sucres  70 g  Fibra alimentària  7,8 g  Proteïnes  6,8 g  Sal  0,14 g",Mantenir en un lloc fresc i sec.
BonPreu,BONPREU Camamilla,20 per paquet,0.40,,Camamilla Bonpreu en envàs de 20 unitats,BONPREU,"08508, Les Masies de Voltregà",42.0267288,42.0267288,INGREDIENTS: Camamilla (100%).,"Conserveu-la en un lloc fresc i sec.Col·loqueu una bosseta en una tassa, aboqueu-hi aigua bullent i deixeu-ho reposar durant 5-8 minuts.",NULL
