data,subcategoria,nom_producte,format,preu_euros,preu_volum,info_prod,marca,direccio,latitud,longitud,ingredients,dades_nutri,instr
20211022,Allioli,BONPREU Allioli casolà,0.12kg,1.29,,Allioli Bonpreu casolà en pot de 120 grams,BONPREU,"08508,, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: Oli refinat de gira-sol (80%), alls (15%), suc de llimona i sal."," per 100 g  Valor energètic  2713 kJ / 658 kcal  Greixos  67 g  dels quals saturats  9,1 g  Hidrats de carboni  12 g  dels quals sucres  5,6 g  Proteïnes  1,6 g  Sal  1,3 g",Conserveu-lo en un lloc fresc i sec. Un cop obert l'envàs conserveu-lo en refrigeració o consumiu-lo abans de 15 dies.
20211022,Allioli,CHOVI Allioli fresc,8 x 0.018kg,1.53,,Allioli fresc Chovi en envàs de 8 unitats,CHOVI,"46450,, BENIFAIO",39.2854089,-0.426264,"INGREDIENTS: oli vegetal*, ou, all 6%, sal, suc de llimona concentrat, conservador: sorbat potàssic. * Oli de Gira-sol (AG) o Oli de soja (AS) veure sigles al costat del lot."," per 100 g  Valor energètic  3070 kJ / 746 kcal  Greixos  81,9 g  dels quals saturats  10 g  Hidrats de carboni  1,3 g  dels quals sucres  0 g  Fibra alimentària  0,1 g  Proteïnes  1,1 g  Sal  1,3 g","Un cop obert, guardar en nevera."
20211022,Allioli,CHOVI Allioli d'all negre en morter,0.07L,1.09,,Allioli d'all negre Chovi en morter de 70 ml,CHOVI,"46450,, BENIFAIO",39.2854089,-0.426264,"INGREDIENTS: Oli vegetal * 74%, ou, all negre 7%, aigua, all 3%, sal, suc de llimona concentrat, oli de gira-sol, acidulant àcid cítric, estabilitzant: goma xantana i conservador: sorbat potàssic.","per 100 g:Valors energètics  2940 kJ / 714 kcalGreixos  77,0 gdels quals saturats  9,6 gHidrats de carboni  4,1 gdels quals sucres  2,1 gFibra alimentària  0,2 gProteïnes  2,0 gSal  1,1 g",Conservar entre +2 y +8°C
20211022,Allioli,CHOVI Allioli,0.22kg,1.43,,Allioli d'all fresc morat Chovi en pot de 200 grams,CHOVI,"46450,, BENIFAIO",39.2854089,-0.426264,"INGREDIENTS: oli de gira-sol 75%, aigua, all 6%, rovell d'ou, sal, suc de llimona concentrat i estabilitzant goma xantana.","per 100 g:Valors energètics  2825 kJ / 687 kcalGreixos  75 gdels quals saturats  9,1 gHidrats de carboni  1,5 gdels quals sucres  0,1 gProteïnes  0,4 gSal  1,1 g","Un cop obert, guardar refrigerat i consumir abans de 20 dies."
20211022,Quètxup,PRIMA Quètxup clàssic,0.325kg,1.29,,Quètxup clàssic Prima en pot de 325 grams,PRIMA,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: tomàquets (159g per cada 100g de quètxup), xarop de glucosa i fructosa, vinagre, sal, midó modificat, aroma i conservadors: sorbat potàssic i benzoat sòdic."," per 100 g  Valor energètic  344 kJ / 82 kcal  Greixos  0 g dels quals saturats  0 g  Hidrats de carboni  19 g dels quals sucres  17 g  Proteïnes  1,4 g  Sal  2 g",Un cop obert conservar al frigorífic.
20211022,Quètxup,HEINZ Quètxup,0.57kg,2.35,,Quètxup cap per avall Heinz en pot de 570 grams,HEINZ,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: tomàquets (148g per 100g de Tomato Ketchup), vinagre d'alcohol, sucre, sal, extractes d'espècie i herba aromàtica (conté api), espècies."," per 100 g  Valor energètic  435 kJ / 102 kcal  Greixos  0,1 g  de les quals saturats  <0,1 g  Hidrats de carboni  23,2 g  dels quals sucres  22,8 g  Proteïnes  1,2 g  Sal  1,8 g",Desenroscar el tap i treure el precinte. Un cop obert conservar al frigorífic.Agitar abans d'utilitzar.
20211022,Quètxup,HEINZ Quètxup,0.25kg,1.31,,Quètxup cap per avall Heinz en pot de 250 grams,HEINZ,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: tomàquets (148g per 100g de Tomato Ketchup), vinagre d'alcohol, sucre, sal, extractes d'espècia i herba aromàtica (conté api), espècies."," per 100 g  Valor energètic  435 kJ / 102 kcal  Greixos  0,1 g  dels quals saturats  <0,1 g  Hidrats de carboni  23,2 g dels quals sucres  22,8 g  Proteïnes  1,2 g  Sal  1,8 g",Desenroscar el tap i treure el precinte. Un cop obert conservar al frigorífic.Agitar abans d'utilitzar.
20211022,Quètxup,BONPREU Quètxup,0.56kg,0.75,,Quètxup Bonpreu en pot de 560 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: tomàquet (170g de tomàquet natural per elaborar 100g de quètxup), xarop de glucosa-fructosa, sucre, vinagre, midó de blat de moro modificat, sal i espècies."," per 100 g  Valor energètic  548 kJ / 129 kcal  Greixos  <0,5 g  dels quals saturats  0,2 g  Hidrats de carboni  30 g  dels quals sucres  23 g  Fibra alimentària  1,3 g  Proteïnes  1,2 g  Sal  2,0 g","Conserveu-lo en un lloc fresc i sec. Un cop obert l'envàs, manteniu-lo en refrigeració i consumiu-lo abans d'un mes."
20211022,Quètxup,HEINZ Quètxup ecològic,0.58kg,3.09,,Quètxup ecològic Heinz en pot de 580 grams,HEINZ,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: Tomàquets (180g per 100g de Tomato Ketchup), xarop de sucre invertit, vinagre d'alcohol, sal, espècies (conté api), ceba en pols, all en pols.*Ingredients ecològics certificats.Conté licopè natural (8,5mg per 100g)."," per 100 g  Valor energètic  440 kJ / 103 kcal  Greixos  0,1 g  dels quals saturats  menys de 0,1 g  Hidrats de carboni  24,1 g dels quals sucres  23,7 g  Fibra alimentària  0,7 g  Proteïnes  0,9 g  Sal  1,2 g",Descargolar el tap i treure el precinte. Un cop obert conservar a la nevera. Agitar abans d'usar.
20211022,Quètxup,PRIMA Quètxup clàssic,0.6kg,1.99,,Quètxup clàssic Prima en pot de 600 grams,PRIMA,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: tomàquet (159g per cada 100g de quètxup), xarop de glucosa-fructosa, vinagre, sal, midó modificat, aroma, conservadors (sorbat potàssic i benzoat sòdic)."," Per 100 g  Valor energètic  344 kJ / 82 Kcal  Greixos  0 g  dels quals saturats  0 g  Hidrats de carboni  19 g dels quals sucres  17 g  Proteïnes  1,4 g  Sal  2 g",Un cop obert conservar al frigorífic.
20211022,Quètxup,HEINZ Quètxup light,0.555kg,2.89,,Quètxup light cap per avall Heinz en pot de 555 grams,HEINZ,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: tomàquets (174g per 100g de Tomato Ketchup), vinagre d'alcohol, sucre, sal, extractes d'espècia i herba aromàtica (conté api), edulcorant (glucòsids d'esteviol), espècia."," per 100 g  Valor energètic  271 kJ / 64 kcal  Greixos  0,1 g  dels quals saturats  0 g  Hidrats de carboni  12 g dels quals sucres  11 g  Fibra alimentària  0 g  Proteïnes  1,4 g  Sal  0,9 g",Descargolar el tap i treure el precinte. Un cop obert conservar al frigorífic. Agitar abans d'utilitzar.
20211022,Quètxup,PRIMA Quètxup,0.325kg,1.55,,Quètxup Prima cero en ampolla de 325 grams,PRIMA,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: tomàquet (176 g per cada 100 g de salsa), vinagre, sal, fibra vegetal, estabilitzants (goma guar i goma garrofí), aroma, edulcorant (sucralosa) i conservadors (sorbat potàssic i benzoat sòdic)."," per 100 gr  Valor energètic  152 kj / 36 kcal  Greixos  0 g dels quals saturats  0 g  Hidrats de carboni  5,9 g dels quals sucres  3,7 g  Proteïnes  2,4 g  Sal  2 g",Una vegada obert conservar al frigorífic i consumir en tres setmanes.
20211022,Quètxup,BONPREU Quètxup ecològic,0.33kg,0.99,,Quètxup ecològic Bonpreu en pot cap per avall de 330 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: tomàquet* (195 g de tomàquet natural per elaborar 100 g de quètxup), sucre*, vinagre d'alcohol*, sal i espècies*.*Procedent d'agricultura ecològica.","per 100 g:Valors energètics  379 kJ / 89 kcalGreixos  menys de 0,5 gdels quals saturats  menys de 0,1 gHidrats de carboni  20,0 gdels quals sucres  19,0 gProteïnes  1,5 gFibra alimentària  1,3 gSal  1,8 g","Conserveu-lo en un lloc fresc i sec. Una vegada obert l'envàs, conserveu-lo en refrigeració i consumiu-lo abans d'un mes."
20211022,Quètxup,BONPREU Quètxup light,0.54kg,0.99,,Quètxup light cap per avall Bonpreu en pot de 540 grams,BONPREU,"08508, Les Masies de Voltregà",42.0267288,2.2347147,"INGREDIENTS: tomàquet (170 g de tomàquet natural per elaborar 100 g de quètxup), sucre, vinagre d'alcohol, xarop de glucosa i fructosa, midó de blat de moro modificat, sal i espècies.","per 100 g:Valors energètics  275 kJ / 65 kcalGreixos  0 gdels quals saturats  0 gHidrats de carboni  14 gdels quals sucres  11 gProteïnes  1,3 gFibra alimentària  1,1 gSal  2,0 g","Conserveu-lo en un lloc fresc i sec.Un cop obert l'envàs, manteniu-lo en refrigeració i consumiu-lo abans d'un mes."
20211022,Quètxup,HEINZ Quètxup,12 per paquet,1.49,,Quètxup Heinz en capsa de 12 unitats,HEINZ,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: tomàquet (148g per 100g Ketchup), vinagre d'alcohol, sucre, sal, espècies i extracte d'herbes aromàtiques (conté api), espècies.Conté api.","per 100 g:Valors energètics  435 kJ / 102 kcalGreixos  0,1 gdels quals saturats  <0,1 gHidrats de carboni  23,2 gdels quals sucres  22,8 gProteïnes  1,2 gFibra alimentària  1,8 gSal  0,7 g",Un cop obert conservar en frigorífic.
20211022,Quètxup,HEINZ Quètxup,0.7kg,2.99,,Quètxup cap per avall Heinz en pot de 700 grams,HEINZ,"26540,, ALFARO",42.1785741,-1.7492454,"INGREDIENTS: tomàquets (132G per 100g de Tomato Ketchup), vinagre d'alcohol, sucre, sal, extractes d'espècia i herba aromàtica (conté api), espècies.Conté api.Conté licopè natural (8,5mg per 100g).","per 100 g:Valors energètics  440 kJ / 103 kcalGreixos  0,1 gdels quals saturats  <0,1 gHidrats de carboni  24,1 gdels quals sucres  23,7 gFibra alimentària  0,7 gProteïnes  0,9 gSal  1,2 g",Desenroscar el tap i treure el precinte.Agitar abans d'usar.Un cop obert conservar en frigorífic.
20211022,Mostassa,PRIMA Mostassa original,0.33kg,1.29,,Mostassa original Prima en envàs de 330 grams,PRIMA,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: aigua, vinagre, gra de mostassa, xarop de glucosa-fructosa, sal, espècia (cúrcuma) i aroma natural."," per 100 g  Valor energètic  86 kcal / 359 kJ  Greixos  4,7 g  dels quals saturats  0,3 g  Hidrats de carboni  7,6 g dels quals sucres  2,8 g  Proteïnes  3,3 g  Sal  3,9 g","Un cop obert, conservar al frigorífic.Amb precinte interior de garantia."
20211022,Mostassa,MAILLE Mostassa original,0.215kg,2.41,,Mostassa Maille original Dijon en pot de 215 grams,MAILLE,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: aigua, llavors de mostassa, vinagre d'alcohol, sal, acidulant: àcid cítric, conservador: metabisulfit de potassi."," per 100 g  Valor energètic  620 kJ / 150 kcal  Greixos  11 g  dels quals saturats  0,6 g  Hidrats de carboni  3,5 g dels quals sucres  2 g  Proteïnes  7 g  Sal  5,7 g",Després d'obrir mantenir refrigerat (+4º / +8º). Servir preferentment amb cullera de fusta o plàstic.
20211022,Mostassa,MAILLE Mostassa a l'antiga,0.21kg,2.35,,Mostassa Maille a l'antiga en pot de 210 grams,MAILLE,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: vinagre, llavor de mostassa, aigua, sal, vi blanc (conté sulfits), sucre, aroma natural, acidulant: àcid làctic."," per 100 g  Valor energètic  730 kJ / 180 kcal  Greixos  10 g  dels quals saturats  0,5 g  Hidrats de carboni  9 g dels quals sucres  6 g  Proteïnes  6,9 g  Sal  5,2 g",Un cop obert conservar al frigorífic.
20211022,Mostassa,BONPREU Mostassa a l'estil americà,0.34kg,0.62,,Mostassa Bonpreu a l'estil americà en pot de 340 grams,BONPREU,"08508, Les Masies de VoltregàFet a Catalunya",0.0,0.0,"INGREDIENTS: aigua, vinagre d'alcohol (sulfits), mostassa (10%), xarop de glucosa i fructosa, sucre, sal, midó modificat de blat de moro, estabilitzants (goma de guar i goma de xantè), aromes, extracte de cúrcuma, conservador (sorbat potàssic) i antioxidant (extracte ric en tocoferols)."," per 100 g  Valor energètic  311 kJ /75 kcal  Greixos  2,9 g  dels quals saturats  0,3 g  Hidrats de carboni  6,8 g dels quals  sucres  Fibra alimentària  3,8 g  Proteïnes  3,3 g  Sal  2,4 g",Conserveu-la en un lloc fresc i sec. Un cop oberta manteniu-la en refrigeració i consumiu-la abans d'un mes.
20211022,Mostassa,LOUIT Mostassa diàfana a l'estragó,0.115kg,1.35,,Mostassa diàfana a l'estragó Louit en envàs de 115 grams,LOUIT,"14610,, ALCOLEA",37.9324259,-4.6699076,"INGREDIENTS: vinagre de vi (sulfits), aigua, mostassa en gra (22%), espècies, oli refinat de gira-sol, sal, emulgent: E-471, sucre, colorant: caramel (sulfits), essència d'estragó (0,08%)."," per 100 g  Valor energètic  155 kcal / 646 kJ  Greixos  10 g  dels quals saturats  1,5 g  Hidrats de cabroni  5 g dels quals sucres  0 g  Fibra alimentària  3 g  Proteïnes  6,8 g  Sal  1,7 g",Un cop obert conservar a la nevera.
20211022,Mostassa,MAILLE Mostassa a la mel,0.23kg,2.41,,Mostassa Maille a la mel en pot de 230 grams,MAILLE,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: sucre, aigua, vinagre, llavors de mostassa, mel (8%), sal, espècies, colorant (caramel), acidulant: àcid cítric, conservador: metabisulfit potàssic ."," per 100 g  Valor energètic  1000 kJ / 240 kcal  Greixos  7 g dels quals saturats  0,5 g  Hidrats de carboni  36 g dels quals sucres  34 g  Proteïnes  5 g  Sal  3 g",Després d'obrir mantenir refrigerat.
20211022,Mostassa,HELLMANN'S Mostassa,0.25L,1.33,,Mostassa Hellmann's en envàs de 250 ml,HELLMANN'S,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: aigua, mostassa (24%) (aigua, llavors de mostassa (20%), vinagre d'alcohol, sal, aromes, espècies), oli de soja, vinagre d'alcohol, sucre, midó modificat de blat de moro, rovell d'ou, sal, espessidor (goma xantana), aroma, colorants (curcumina, carotens)."," per 100 g  Valor energètic  1113 kJ / 269 kcal  Greixos  25 g dels quals saturats  3,8 g  Hidrats de carboni  8,9 g dels quals sucres  4,3 g  Proteïnes  1,7 g  Sal  2,8 g",Descargolar el tap. Retirar l'alumini de seguretat.  Veure icones d'instruccions en l'envàs.
20211022,Mostassa,PRIMA Mostassa en bossetes,15 per paquet,1.28,,Mostassa Prima en paquet de 15 bossetes,PRIMA,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: aigua, vinagre, gra de mostassa, xarop de glucosa-fructosa, sal, espècia (cúrcuma) i aroma natural."," per 100 g  Valor energètic  359 kJ / 86 kcal  Greixos  4,7 g  dels quals saturats  0,3 g  Hidrats de carboni  7,6 g dels quals sucres  2,8 g  Proteïnes  3,3 g  Sal  3,9 g",Conservar en lloc fresc.
20211022,Mostassa,MAILLE Salsa a la mostassa,0.33kg,2.69,,Salsa a la mostassa Maille Dijonnaise en pot de 330 grams,MAILLE,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: oli de colza, aigua, vinagre de vi blanc (conté sulfits), dextrosa, rovell d'ou, mostassa (aigua, closca de mostassa, vinagre, sal, acidulant: àcid cítric, conservador: metabisulfit potàssic), midó de blat de moro modificat, sal, mostassa de Dijon (aigua, llavors de mostassa negra, vinagre d'alcohol, sal, acidulant: àcid cítric), midó de blat de moro, aromes, acidulant: àcid làctic, concentrat de suc de llimona, xarop de caramel, estabilitzant: goma xantana i colorant: betacarotè.","per 100 g:Valors energètics  1737 kJ / 421 kcalGreixos  42 gdels quals saturats  3,4 gHidrats de carboni  8,1 gdels quals sucres  5,3 gProteïnes  1,1 gFibra alimentària  0,9 gSal  1,8 g",Abans d'obrir conservar a temperatura ambient (per sota de 22 ºC).Refrigerar després d'obrir i consumir en un mes.
20211022,Mostassa,MAILLE Mostassa de Dijon Originale,0.245kg,2.99,,Mostassa de Dijon Originale Maille en pot de 245 grams,MAILLE,"28045,, MADRID",40.397132227568356,-3.693387976352019,"INGREDIENTS: aigua, llavor de mostassa, vinagre d'alcohol, sal, acidulant: àcid cítric i conservador (metabisulfit potàssic).","per 100 g:Valors energètics  623 kJ / 150 kcalGreixos  11 gdels quals saturats  0,6 gHidrats de carboni  3,5 gdels quals sucres  1,9 gProteïnes  7,0 gSal  5,7 g",Abans d'obrir conservar a temperatura inferior a 22ºC.Refrigerar després d'obrir.
20211022,Beixamel,PRÉSIDENT Beixamel,2 x 0.25L,3.00,,Beixamel Président en lot de 2 ampolles de 25 cl,PRÉSIDENT,"02600,, VILLARROBLEDO",39.2681742,-2.6042132,"INGREDIENTS: llet sencera, nata (14%)(llet), midó modificat, sal, estabilitzants: goma xantana, carragenats."," per 100 g  Valor energètic  506 kJ / 122 kcal  Greixos  9 g dels quals saturats  6,5 g  Hidrats de carboni  7,2 g dels quals sucres  4,6 g  Proteïnes  3 g  Sal  0,55 g","Conservar a temperatura ambient (18ºC) abans d'obrir. Un cop obert l'envàs, conservar al frigorífic i consumir abans de 3 dies. no congelar."
20211022,Beixamel,KNORR Beixamel casolana,0.5L,2.10,,Beixamel Knorr casolana en cartró de 500ml,KNORR,"08840,, VILADECANS",41.3163083,2.0156034,"INGREDIENTS: llet sencera (93%), midó modificat de blat de moro, sal, proteïnes de la llet, nata (0,5%), espessidors (metilcel·lulosa, goma guar, goma garrofí), aromes naturals."," per 100 ml  Valor energètic  364 kJ / 87 kcal  Greixos  3,7 g  dels quals saturats  2,5 g  Hidrats de carboni  9,9 g  dels quals sucres  5,2 g  Fibra alimentària  0,5 g  Proteïnes  3,6 g  Sal  0,78 g","Per escalfar: abocar la salsa en una paella antiadherent i remenar durant 2 o 3 minuts sense que arribi a bullir. Abocar directament sobre la pasta o la verdura.Per gratinar: abocar el contingut del brik directament sobre el plat preparat en una safata apta per forn. Posar al forn seguint les instruccions: forn a gas: 220ºC 10-15 min. Forn elèctric: 200ºC 10-15 min. Microones 500W: 15 min + 5 min Grill.Un cop obert, conservar en refrigeració i consumir en un termini de 2 dies. Aquest producte s'ha de conservar al frigorífic."
20211022,Beixamel,GALLINA BLANCA Salsa beixamel,,1.13,,Salsa Gallina Blanca beixamel en sobre de 39 grams,GALLINA BLANCA,"08902,, L'HOSPITALET DE LLOBREGAT",41.3598601,2.0997927,"INGREDIENTS: farina de blat, maltodextrina, sèrum de llet, greix vegetal de palma, lactosa, sal, ceba, formatge, oli d'oliva, aromes (amb soja), proteïnes de la llet, plantes aromàtiques.Pot contenir ou, api, peix i crustacis."," per 100 g  Valor energètic  100 kcal / 420 kJ  Greixos  4,1 g  dels quals saturats  2,3 g  Hidrats de carboni  11,7 g dels quals sucres  6,5 g  Fibra alimentària  0,3 g  Proteïnes  3,9 g  Sal  0,6 g",Preparació 4 racions: dissoldre el contingut del sobre en 400 ml de llet freda. Portar a ebullició sense deixar de remenar. Abaixar el foc fins que la salsa lligui sense deixar de remenar (3 minuts aprox.).Conservar en lloc fresc i sec.
20211022,Salsa per pasta,DE CECCO Salsa pesto a la genovesa,0.2kg,2.99,,Salsa pesto a la genovesa De Cecco en pot de 200 grams,DE CECCO,"08009,, BARCELONA",41.39475614123376,2.1693472400951883,"INGREDIENTS: alfàbrega 37%, oli d'oliva verge extra 36%, farina d'anacards 11%, formatge Parmigiano Reggiano DOP 5%, sal, pinyons 3%, flocs de patates, sucre, corrector de l'acidesa: àcid làctic, antioxidant: àcid ascòrbic."," per 100 g  Valor energètic  1956 kJ / 475 kcal  Greixos  48 g  dels quals saturats  7,8 g  Hidrats de carboni  4 g  dels quals sucres  2,5 g  Fibra alimentària  3,2 g  Proteïnes  5,1 g  Sal  3,7 g","Un cop obert, conservar al frigorífic i consumir en 2 dies."
20211022,Salsa per pasta,BARILLA Salsa pesto,0.19kg,2.25,,Salsa pesto Barilla en pot de 190 grams,BARILLA,"08005,, BARCELONA",41.39973012949752,2.201020729677243,"INGREDIENTS: oli de gira-sol 44,5%, alfàbrega 30%, anacards, formatge Grana Padano DOP 4,5% (lisozima de ou) , sèrum de llet en pols, sal, formatge Pecorino Romà DOP 1,2% (llet d'ovella), sucre, oli d'oliva verge extra 1%, extracte d'alfàbrega, aromes naturals (llet), corrector d'acidesa: àcid làctic, all, sèrum de mantega en pols (llet).Pot contenir traces d'altres fruits de closca."," per 100 g  Valor energètic  2140 kJ / 519 kcal  Greixos  52 g  dels quals saturats  5,5 g  Hidrats de carboni  7,0 g  de les quals sucres  4 g  Fibra alimentària  1,5 g  Proteïnes  5 g  Sal  3,375 g","Un cop obert, guardar al frigorífic 5 dies com a màxim."
